Channels,Time Slot,Week Days,All Individuals,Dettol TG,18-45_Male_Female,Males ,Females,RPM,CPRP,Timeband
GEO ENTERTAINMENT,10:00 - 10:30,Tuesday,0.89,1.26,0.94,0.76,1.02,"25,000","9,921",Morning Time
GEO ENTERTAINMENT,10:00 - 10:30,Wednesday,0.69,1.34,0.7,0.57,0.82,"25,000","9,328",Morning Time
GEO ENTERTAINMENT,10:00 - 10:30,Thursday,0.81,1.29,0.78,0.7,0.93,"25,000","9,690",Morning Time
GEO ENTERTAINMENT,10:00 - 10:30,Friday,0.47,0.95,0.52,0.4,0.54,"25,000","13,158",Morning Time
GEO ENTERTAINMENT,10:00 - 10:30,Saturday,0.49,0.97,0.53,0.46,0.51,"25,000","12,887",Morning Time
GEO ENTERTAINMENT,10:30 - 11:00,Sunday,0.78,0.87,0.74,0.67,0.88,"25,000","14,368",Morning Time
GEO ENTERTAINMENT,10:30 - 11:00,Monday,0.99,1.58,1.04,0.83,1.16,"25,000","7,911",Morning Time
GEO ENTERTAINMENT,10:30 - 11:00,Tuesday,1.02,1.31,1.05,0.9,1.15,"25,000","9,542",Morning Time
GEO ENTERTAINMENT,10:30 - 11:00,Wednesday,0.86,1.42,0.86,0.72,1.01,"25,000","8,803",Morning Time
GEO ENTERTAINMENT,10:30 - 11:00,Thursday,0.98,1.63,0.97,0.85,1.11,"25,000","7,669",Morning Time
GEO ENTERTAINMENT,10:30 - 11:00,Friday,0.39,0.82,0.41,0.35,0.44,"25,000","15,244",Morning Time
GEO ENTERTAINMENT,10:30 - 11:00,Saturday,0.6,1.03,0.64,0.54,0.66,"25,000","12,136",Morning Time
GEO ENTERTAINMENT,11:00 - 11:30,Sunday,0.75,0.95,0.73,0.66,0.85,"25,000","13,158",Morning Time
GEO ENTERTAINMENT,11:00 - 11:30,Monday,0.94,1.41,1,0.83,1.05,"25,000","8,865",Morning Time
GEO ENTERTAINMENT,11:00 - 11:30,Tuesday,1,1.32,1.01,0.88,1.13,"25,000","9,470",Morning Time
GEO ENTERTAINMENT,11:00 - 11:30,Wednesday,0.85,1.21,0.9,0.74,0.96,"25,000","10,331",Morning Time
GEO ENTERTAINMENT,11:00 - 11:30,Thursday,1.1,1.78,1.11,0.94,1.27,"25,000","7,022",Morning Time
GEO ENTERTAINMENT,11:00 - 11:30,Friday,0.49,0.84,0.47,0.44,0.54,"25,000","14,881",Morning Time
GEO ENTERTAINMENT,11:00 - 11:30,Saturday,0.52,0.83,0.53,0.49,0.55,"25,000","15,060",Morning Time
GEO ENTERTAINMENT,11:30 - 12:00,Sunday,0.86,0.96,0.83,0.73,0.99,"25,000","13,021",Morning Time
GEO ENTERTAINMENT,11:30 - 12:00,Monday,1.04,1.63,1.05,0.91,1.17,"25,000","7,669",Morning Time
GEO ENTERTAINMENT,11:30 - 12:00,Tuesday,1.05,1.51,1.04,0.89,1.21,"25,000","8,278",Morning Time
GEO ENTERTAINMENT,11:30 - 12:00,Wednesday,1.04,1.52,1.05,0.92,1.17,"25,000","8,224",Morning Time
GEO ENTERTAINMENT,11:30 - 12:00,Thursday,1.14,1.75,1.11,0.95,1.33,"25,000","7,143",Morning Time
GEO ENTERTAINMENT,11:30 - 12:00,Friday,0.58,0.95,0.55,0.53,0.63,"25,000","13,158",Morning Time
GEO ENTERTAINMENT,11:30 - 12:00,Saturday,0.54,0.85,0.55,0.49,0.59,"25,000","14,706",Morning Time
GEO ENTERTAINMENT,12:00 - 12:30,Sunday,0.92,1.08,0.87,0.81,1.05,"25,000","11,574",Afternoon
GEO ENTERTAINMENT,12:00 - 12:30,Monday,0.92,1.34,0.89,0.83,1.02,"25,000","9,328",Afternoon
GEO ENTERTAINMENT,12:00 - 12:30,Tuesday,1.04,1.44,1.04,0.93,1.15,"25,000","8,681",Afternoon
GEO ENTERTAINMENT,12:00 - 12:30,Wednesday,1.12,1.5,1.11,0.98,1.26,"25,000","8,333",Afternoon
GEO ENTERTAINMENT,12:00 - 12:30,Thursday,1.22,1.86,1.21,0.99,1.46,"25,000","6,720",Afternoon
GEO ENTERTAINMENT,12:00 - 12:30,Friday,0.59,0.86,0.58,0.56,0.63,"25,000","14,535",Afternoon
GEO ENTERTAINMENT,12:00 - 12:30,Saturday,0.59,0.98,0.61,0.53,0.66,"25,000","12,755",Afternoon
GEO ENTERTAINMENT,12:30 - 13:00,Sunday,0.93,1.29,0.91,0.82,1.06,"25,000","9,690",Afternoon
GEO ENTERTAINMENT,12:30 - 13:00,Monday,0.77,1.2,0.73,0.71,0.82,"25,000","10,417",Afternoon
GEO ENTERTAINMENT,12:30 - 13:00,Tuesday,0.91,1.25,0.91,0.8,1.02,"25,000","10,000",Afternoon
GEO ENTERTAINMENT,12:30 - 13:00,Wednesday,0.9,1.27,0.92,0.81,0.99,"25,000","9,843",Afternoon
GEO ENTERTAINMENT,12:30 - 13:00,Thursday,1.01,1.53,1.01,0.86,1.17,"25,000","8,170",Afternoon
GEO ENTERTAINMENT,12:30 - 13:00,Friday,0.55,0.87,0.58,0.51,0.59,"25,000","14,368",Afternoon
GEO ENTERTAINMENT,12:30 - 13:00,Saturday,0.52,0.78,0.55,0.45,0.59,"25,000","16,026",Afternoon
GEO ENTERTAINMENT,13:00 - 13:30,Sunday,0.81,1.08,0.81,0.68,0.95,"25,000","11,574",Afternoon
GEO ENTERTAINMENT,13:00 - 13:30,Monday,0.72,1.13,0.69,0.67,0.77,"25,000","11,062",Afternoon
GEO ENTERTAINMENT,13:00 - 13:30,Tuesday,0.79,1.12,0.78,0.7,0.88,"25,000","11,161",Afternoon
GEO ENTERTAINMENT,13:00 - 13:30,Wednesday,1,1.31,1.03,0.91,1.1,"25,000","9,542",Afternoon
GEO ENTERTAINMENT,13:00 - 13:30,Thursday,1.04,1.56,1.01,0.87,1.22,"25,000","8,013",Afternoon
GEO ENTERTAINMENT,13:00 - 13:30,Friday,0.46,0.75,0.5,0.42,0.51,"25,000","16,667",Afternoon
GEO ENTERTAINMENT,13:00 - 13:30,Saturday,0.64,1.23,0.65,0.56,0.73,"25,000","10,163",Afternoon
GEO ENTERTAINMENT,13:30 - 14:00,Sunday,0.78,1.11,0.77,0.7,0.85,"25,000","11,261",Afternoon
GEO ENTERTAINMENT,13:30 - 14:00,Monday,0.72,0.96,0.7,0.67,0.78,"25,000","13,021",Afternoon
GEO ENTERTAINMENT,13:30 - 14:00,Tuesday,0.82,1.19,0.85,0.69,0.95,"25,000","10,504",Afternoon
GEO ENTERTAINMENT,13:30 - 14:00,Wednesday,1.07,1.39,1.1,0.94,1.2,"25,000","8,993",Afternoon
GEO ENTERTAINMENT,13:30 - 14:00,Thursday,0.95,1.26,0.89,0.79,1.12,"25,000","9,921",Afternoon
GEO ENTERTAINMENT,13:30 - 14:00,Friday,0.53,0.73,0.58,0.47,0.59,"25,000","17,123",Afternoon
GEO ENTERTAINMENT,13:30 - 14:00,Saturday,0.71,1.15,0.7,0.6,0.82,"25,000","10,870",Afternoon
GEO ENTERTAINMENT,14:00 - 14:30,Sunday,0.86,1.17,0.86,0.77,0.95,"25,000","10,684",Afternoon
GEO ENTERTAINMENT,14:00 - 14:30,Monday,0.78,1.04,0.74,0.65,0.92,"25,000","12,019",Afternoon
GEO ENTERTAINMENT,14:00 - 14:30,Tuesday,0.74,1,0.74,0.64,0.84,"25,000","12,500",Afternoon
GEO ENTERTAINMENT,14:00 - 14:30,Wednesday,0.93,1.24,0.96,0.8,1.06,"25,000","10,081",Afternoon
GEO ENTERTAINMENT,14:00 - 14:30,Thursday,0.97,1.41,0.94,0.79,1.16,"25,000","8,865",Afternoon
GEO ENTERTAINMENT,14:00 - 14:30,Friday,0.55,0.73,0.63,0.48,0.63,"25,000","17,123",Afternoon
GEO ENTERTAINMENT,14:00 - 14:30,Saturday,0.52,0.63,0.54,0.42,0.62,"25,000","19,841",Afternoon
GEO ENTERTAINMENT,14:30 - 15:00,Sunday,0.98,1.35,1,0.9,1.06,"25,000","9,259",Afternoon
GEO ENTERTAINMENT,14:30 - 15:00,Monday,0.87,1.02,0.82,0.75,1,"25,000","12,255",Afternoon
GEO ENTERTAINMENT,14:30 - 15:00,Tuesday,0.83,0.98,0.83,0.74,0.93,"25,000","12,755",Afternoon
GEO ENTERTAINMENT,14:30 - 15:00,Wednesday,0.94,1.15,0.93,0.79,1.08,"25,000","10,870",Afternoon
GEO ENTERTAINMENT,14:30 - 15:00,Thursday,0.89,1.1,0.84,0.71,1.08,"25,000","11,364",Afternoon
GEO ENTERTAINMENT,14:30 - 15:00,Friday,0.57,0.92,0.63,0.47,0.68,"25,000","13,587",Afternoon
GEO ENTERTAINMENT,14:30 - 15:00,Saturday,0.63,0.74,0.64,0.47,0.79,"25,000","16,892",Afternoon
GEO ENTERTAINMENT,15:00 - 15:30,Sunday,0.82,1.1,0.82,0.78,0.87,"25,000","11,364",Afternoon
GEO ENTERTAINMENT,15:00 - 15:30,Monday,0.8,0.98,0.76,0.71,0.89,"25,000","12,755",Afternoon
GEO ENTERTAINMENT,15:00 - 15:30,Tuesday,0.91,1,0.9,0.79,1.03,"25,000","12,500",Afternoon
GEO ENTERTAINMENT,15:00 - 15:30,Wednesday,0.89,1.15,0.89,0.78,0.99,"25,000","10,870",Afternoon
GEO ENTERTAINMENT,15:00 - 15:30,Thursday,0.92,0.88,0.87,0.75,1.1,"25,000","14,205",Afternoon
GEO ENTERTAINMENT,15:00 - 15:30,Friday,0.36,0.67,0.39,0.32,0.41,"25,000","18,657",Afternoon
GEO ENTERTAINMENT,15:00 - 15:30,Saturday,0.6,0.67,0.6,0.5,0.7,"25,000","18,657",Afternoon
GEO ENTERTAINMENT,15:30 - 16:00,Sunday,0.78,1.01,0.79,0.71,0.85,"25,000","12,376",Afternoon
GEO ENTERTAINMENT,15:30 - 16:00,Monday,0.78,0.99,0.77,0.68,0.89,"25,000","12,626",Afternoon
GEO ENTERTAINMENT,15:30 - 16:00,Tuesday,0.88,0.9,0.84,0.75,1.02,"25,000","13,889",Afternoon
GEO ENTERTAINMENT,15:30 - 16:00,Wednesday,0.79,1.18,0.81,0.69,0.89,"25,000","10,593",Afternoon
GEO ENTERTAINMENT,15:30 - 16:00,Thursday,0.82,0.83,0.8,0.65,1,"25,000","15,060",Afternoon
GEO ENTERTAINMENT,15:30 - 16:00,Friday,0.48,0.95,0.51,0.39,0.58,"25,000","13,158",Afternoon
GEO ENTERTAINMENT,15:30 - 16:00,Saturday,0.56,0.84,0.55,0.47,0.65,"25,000","14,881",Afternoon
GEO ENTERTAINMENT,16:00 - 16:30,Sunday,0.85,1.35,0.87,0.78,0.91,"25,000","9,259",Afternoon
GEO ENTERTAINMENT,16:00 - 16:30,Monday,0.77,1.07,0.77,0.63,0.92,"25,000","11,682",Afternoon
GEO ENTERTAINMENT,16:00 - 16:30,Tuesday,0.87,0.91,0.85,0.76,0.99,"25,000","13,736",Afternoon
GEO ENTERTAINMENT,16:00 - 16:30,Wednesday,0.89,1.29,0.91,0.79,1,"25,000","9,690",Afternoon
GEO ENTERTAINMENT,16:00 - 16:30,Thursday,0.88,0.88,0.86,0.77,1.01,"25,000","14,205",Afternoon
GEO ENTERTAINMENT,16:00 - 16:30,Friday,0.63,1.15,0.62,0.5,0.76,"25,000","10,870",Afternoon
GEO ENTERTAINMENT,16:00 - 16:30,Saturday,0.78,1.3,0.83,0.71,0.86,"25,000","9,615",Afternoon
GEO ENTERTAINMENT,16:30 - 17:00,Sunday,1.12,1.58,1.15,1.03,1.22,"25,000","7,911",Afternoon
GEO ENTERTAINMENT,16:30 - 17:00,Monday,0.81,1.17,0.77,0.66,0.97,"25,000","10,684",Afternoon
GEO ENTERTAINMENT,16:30 - 17:00,Tuesday,0.84,0.94,0.83,0.77,0.92,"25,000","13,298",Afternoon
GEO ENTERTAINMENT,16:30 - 17:00,Wednesday,0.83,0.95,0.81,0.75,0.9,"25,000","13,158",Afternoon
GEO ENTERTAINMENT,16:30 - 17:00,Thursday,0.89,1.06,0.86,0.76,1.03,"25,000","11,792",Afternoon
GEO ENTERTAINMENT,16:30 - 17:00,Friday,0.75,1.2,0.77,0.69,0.81,"25,000","10,417",Afternoon
GEO ENTERTAINMENT,16:30 - 17:00,Saturday,0.84,1.27,0.89,0.76,0.91,"25,000","9,843",Afternoon
GEO ENTERTAINMENT,17:00 - 17:30,Sunday,0.94,1.21,0.96,0.9,0.99,"25,000","10,331",Pre-Prime
GEO ENTERTAINMENT,17:00 - 17:30,Monday,0.87,1.24,0.86,0.73,1.01,"25,000","10,081",Pre-Prime
GEO ENTERTAINMENT,17:00 - 17:30,Tuesday,0.8,0.97,0.78,0.74,0.86,"25,000","12,887",Pre-Prime
GEO ENTERTAINMENT,17:00 - 17:30,Wednesday,0.86,1.02,0.83,0.76,0.97,"25,000","12,255",Pre-Prime
GEO ENTERTAINMENT,17:00 - 17:30,Thursday,0.93,1,0.92,0.82,1.04,"25,000","12,500",Pre-Prime
GEO ENTERTAINMENT,17:00 - 17:30,Friday,0.7,1.17,0.74,0.61,0.79,"25,000","10,684",Pre-Prime
GEO ENTERTAINMENT,17:00 - 17:30,Saturday,0.71,1.06,0.74,0.64,0.78,"25,000","11,792",Pre-Prime
GEO ENTERTAINMENT,17:30 - 18:00,Sunday,0.89,1.12,0.89,0.86,0.91,"25,000","11,161",Pre-Prime
GEO ENTERTAINMENT,17:30 - 18:00,Monday,0.91,1.1,0.94,0.78,1.04,"25,000","11,364",Pre-Prime
GEO ENTERTAINMENT,17:30 - 18:00,Tuesday,0.86,1.01,0.84,0.79,0.93,"25,000","12,376",Pre-Prime
GEO ENTERTAINMENT,17:30 - 18:00,Wednesday,0.82,0.96,0.78,0.72,0.92,"25,000","13,021",Pre-Prime
GEO ENTERTAINMENT,17:30 - 18:00,Thursday,1.04,0.99,1.02,0.96,1.11,"25,000","12,626",Pre-Prime
GEO ENTERTAINMENT,17:30 - 18:00,Friday,0.54,0.8,0.54,0.49,0.6,"25,000","15,625",Pre-Prime
GEO ENTERTAINMENT,17:30 - 18:00,Saturday,0.75,1.15,0.79,0.67,0.84,"25,000","10,870",Pre-Prime
GEO ENTERTAINMENT,18:00 - 18:30,Sunday,0.76,0.91,0.75,0.75,0.77,"32,000","17,582",Pre-Prime
GEO ENTERTAINMENT,18:00 - 18:30,Monday,1.1,1.39,1.11,0.92,1.3,"32,000","11,511",Pre-Prime
GEO ENTERTAINMENT,18:00 - 18:30,Tuesday,0.94,1.1,0.95,0.85,1.04,"32,000","14,545",Pre-Prime
GEO ENTERTAINMENT,18:00 - 18:30,Wednesday,1.08,1.26,1.08,0.98,1.19,"32,000","12,698",Pre-Prime
GEO ENTERTAINMENT,18:00 - 18:30,Thursday,1.02,1.22,1.02,0.9,1.14,"32,000","13,115",Pre-Prime
GEO ENTERTAINMENT,18:00 - 18:30,Friday,0.56,0.94,0.53,0.46,0.66,"32,000","17,021",Pre-Prime
GEO ENTERTAINMENT,18:00 - 18:30,Saturday,0.76,1.14,0.84,0.73,0.79,"32,000","14,035",Pre-Prime
GEO ENTERTAINMENT,18:30 - 19:00,Sunday,1.15,1.37,1.13,1.05,1.26,"32,000","11,679",Pre-Prime
GEO ENTERTAINMENT,18:30 - 19:00,Monday,1.24,1.62,1.23,1.02,1.46,"32,000","9,877",Pre-Prime
GEO ENTERTAINMENT,18:30 - 19:00,Tuesday,1.05,1.26,1.05,0.94,1.16,"32,000","12,698",Pre-Prime
GEO ENTERTAINMENT,18:30 - 19:00,Wednesday,1.19,1.44,1.19,1.09,1.29,"32,000","11,111",Pre-Prime
GEO ENTERTAINMENT,18:30 - 19:00,Thursday,0.98,1.28,0.99,0.86,1.11,"32,000","12,500",Pre-Prime
GEO ENTERTAINMENT,18:30 - 19:00,Friday,0.6,0.97,0.59,0.53,0.67,"32,000","16,495",Pre-Prime
GEO ENTERTAINMENT,18:30 - 19:00,Saturday,0.76,1.12,0.83,0.75,0.78,"32,000","14,286",Pre-Prime
GEO ENTERTAINMENT,19:00 - 19:30,Sunday,1.38,1.66,1.34,1.26,1.5,"75,000","22,590",Prime Time
GEO ENTERTAINMENT,19:00 - 19:30,Monday,1.33,1.49,1.32,1.15,1.51,"75,000","25,168",Prime Time
GEO ENTERTAINMENT,19:00 - 19:30,Tuesday,1.33,1.55,1.27,1.16,1.51,"75,000","24,194",Prime Time
GEO ENTERTAINMENT,19:00 - 19:30,Wednesday,1.33,1.68,1.32,1.25,1.42,"75,000","22,321",Prime Time
GEO ENTERTAINMENT,19:00 - 19:30,Thursday,1.43,1.91,1.43,1.26,1.6,"75,000","19,634",Prime Time
GEO ENTERTAINMENT,19:00 - 19:30,Friday,0.88,1.48,0.83,0.81,0.97,"75,000","25,338",Prime Time
GEO ENTERTAINMENT,19:00 - 19:30,Saturday,0.88,1.16,0.9,0.86,0.89,"75,000","32,328",Prime Time
GEO ENTERTAINMENT,19:30 - 20:00,Sunday,1.86,2.31,1.77,1.67,2.06,"75,000","16,234",Prime Time
GEO ENTERTAINMENT,19:30 - 20:00,Monday,2.16,2.55,2.15,1.86,2.48,"75,000","14,706",Prime Time
GEO ENTERTAINMENT,19:30 - 20:00,Tuesday,1.96,2.09,1.84,1.76,2.17,"75,000","17,943",Prime Time
GEO ENTERTAINMENT,19:30 - 20:00,Wednesday,2.11,3.01,2.18,1.83,2.4,"75,000","12,458",Prime Time
GEO ENTERTAINMENT,19:30 - 20:00,Thursday,1.93,2.39,1.88,1.69,2.19,"75,000","15,690",Prime Time
GEO ENTERTAINMENT,19:30 - 20:00,Friday,1.23,1.87,1.21,1.08,1.38,"75,000","20,053",Prime Time
GEO ENTERTAINMENT,19:30 - 20:00,Saturday,1.75,2.08,1.84,1.6,1.9,"75,000","18,029",Prime Time
GEO ENTERTAINMENT,20:00 - 20:30,Sunday,4.88,5.74,4.72,4.48,5.3,"240,000","20,906",Prime Time
GEO ENTERTAINMENT,20:00 - 20:30,Monday,4.52,5.68,4.5,3.97,5.09,"240,000","21,127",Prime Time
GEO ENTERTAINMENT,20:00 - 20:30,Tuesday,4.65,5.61,4.63,4.27,5.04,"240,000","21,390",Prime Time
GEO ENTERTAINMENT,20:00 - 20:30,Wednesday,3.81,4.82,3.77,3.23,4.42,"240,000","24,896",Prime Time
GEO ENTERTAINMENT,20:00 - 20:30,Thursday,3.91,4.81,3.72,3.49,4.35,"240,000","24,948",Prime Time
GEO ENTERTAINMENT,20:00 - 20:30,Friday,2.62,3.89,2.72,2.34,2.9,"240,000","30,848",Prime Time
GEO ENTERTAINMENT,20:00 - 20:30,Saturday,3.08,4.5,3.17,2.75,3.43,"240,000","26,667",Prime Time
GEO ENTERTAINMENT,20:30 - 21:00,Sunday,5.59,6.7,5.42,5.04,6.15,"240,000","17,910",Prime Time
GEO ENTERTAINMENT,20:30 - 21:00,Monday,5.06,6.41,5.08,4.44,5.71,"240,000","18,721",Prime Time
GEO ENTERTAINMENT,20:30 - 21:00,Tuesday,5.01,6.08,4.93,4.5,5.53,"240,000","19,737",Prime Time
GEO ENTERTAINMENT,20:30 - 21:00,Wednesday,4.38,5.63,4.32,3.72,5.07,"240,000","21,314",Prime Time
GEO ENTERTAINMENT,20:30 - 21:00,Thursday,3.93,5.06,3.75,3.39,4.48,"240,000","23,715",Prime Time
GEO ENTERTAINMENT,20:30 - 21:00,Friday,2.26,3.08,2.28,2.03,2.49,"240,000","38,961",Prime Time
GEO ENTERTAINMENT,20:30 - 21:00,Saturday,3.39,5.12,3.46,2.95,3.84,"240,000","23,438",Prime Time
GEO ENTERTAINMENT,21:00 - 21:30,Sunday,6.24,7.26,6.01,5.7,6.8,"155,000","10,675",Prime Time
GEO ENTERTAINMENT,21:00 - 21:30,Monday,5.4,6.55,5.34,4.74,6.09,"155,000","11,832",Prime Time
GEO ENTERTAINMENT,21:00 - 21:30,Tuesday,5.29,6.31,5.21,4.71,5.89,"155,000","12,282",Prime Time
GEO ENTERTAINMENT,21:00 - 21:30,Wednesday,5.39,7.09,5.26,4.63,6.18,"155,000","10,931",Prime Time
GEO ENTERTAINMENT,21:00 - 21:30,Thursday,4.79,5.92,4.49,4.1,5.5,"155,000","13,091",Prime Time
GEO ENTERTAINMENT,21:00 - 21:30,Friday,2.88,4.1,2.91,2.58,3.2,"155,000","18,902",Prime Time
GEO ENTERTAINMENT,21:00 - 21:30,Saturday,4.12,6.26,4.22,3.61,4.64,"155,000","12,380",Prime Time
GEO ENTERTAINMENT,21:30 - 22:00,Sunday,5.51,6.3,5.38,4.99,6.06,"155,000","12,302",Prime Time
GEO ENTERTAINMENT,21:30 - 22:00,Monday,4.6,5.26,4.54,4.01,5.21,"155,000","14,734",Prime Time
GEO ENTERTAINMENT,21:30 - 22:00,Tuesday,4.14,5.12,4.15,3.63,4.67,"155,000","15,137",Prime Time
GEO ENTERTAINMENT,21:30 - 22:00,Wednesday,4.82,6.43,4.74,4.14,5.54,"155,000","12,053",Prime Time
GEO ENTERTAINMENT,21:30 - 22:00,Thursday,4.21,4.94,4.02,3.51,4.94,"155,000","15,688",Prime Time
GEO ENTERTAINMENT,21:30 - 22:00,Friday,2.42,3.31,2.49,2.17,2.69,"155,000","23,414",Prime Time
GEO ENTERTAINMENT,21:30 - 22:00,Saturday,3.57,4.94,3.62,3.2,3.95,"155,000","15,688",Prime Time
GEO ENTERTAINMENT,22:00 - 22:30,Sunday,3.3,3.8,3.27,3,3.62,"70,000","9,211",Post Prime
GEO ENTERTAINMENT,22:00 - 22:30,Monday,2.48,2.72,2.5,2.23,2.74,"70,000","12,868",Post Prime
GEO ENTERTAINMENT,22:00 - 22:30,Tuesday,2.46,3.07,2.5,2.11,2.82,"70,000","11,401",Post Prime
GEO ENTERTAINMENT,22:00 - 22:30,Wednesday,2.6,3.32,2.61,2.22,2.99,"70,000","10,542",Post Prime
GEO ENTERTAINMENT,22:00 - 22:30,Thursday,2.6,3.14,2.52,2.19,3.02,"70,000","11,146",Post Prime
GEO ENTERTAINMENT,22:00 - 22:30,Friday,1.79,2.67,1.88,1.51,2.07,"70,000","13,109",Post Prime
GEO ENTERTAINMENT,22:00 - 22:30,Saturday,2.11,2.79,2.19,1.85,2.38,"70,000","12,545",Post Prime
GEO ENTERTAINMENT,22:30 - 23:00,Sunday,1.94,2.32,1.94,1.85,2.04,"70,000","15,086",Post Prime
GEO ENTERTAINMENT,22:30 - 23:00,Monday,1.5,1.63,1.45,1.33,1.68,"70,000","21,472",Post Prime
GEO ENTERTAINMENT,22:30 - 23:00,Tuesday,1.39,1.77,1.4,1.18,1.61,"70,000","19,774",Post Prime
GEO ENTERTAINMENT,22:30 - 23:00,Wednesday,1.46,1.78,1.44,1.31,1.62,"70,000","19,663",Post Prime
GEO ENTERTAINMENT,22:30 - 23:00,Thursday,1.61,2,1.58,1.38,1.86,"70,000","17,500",Post Prime
GEO ENTERTAINMENT,22:30 - 23:00,Friday,1.29,1.95,1.33,1.06,1.52,"70,000","17,949",Post Prime
GEO ENTERTAINMENT,22:30 - 23:00,Saturday,1.19,1.68,1.26,1,1.4,"70,000","20,833",Post Prime
GEO ENTERTAINMENT,23:00 - 23:30,Sunday,1.47,1.7,1.47,1.41,1.54,"45,000","13,235",Post Prime
GEO ENTERTAINMENT,23:00 - 23:30,Monday,1.1,1.19,1.05,0.96,1.25,"45,000","18,908",Post Prime
GEO ENTERTAINMENT,23:00 - 23:30,Tuesday,0.97,1.23,0.95,0.87,1.08,"45,000","18,293",Post Prime
GEO ENTERTAINMENT,23:00 - 23:30,Wednesday,1.06,1.35,1.08,0.96,1.16,"45,000","16,667",Post Prime
GEO ENTERTAINMENT,23:00 - 23:30,Thursday,0.89,1.22,0.87,0.76,1.03,"45,000","18,443",Post Prime
GEO ENTERTAINMENT,23:00 - 23:30,Friday,0.97,1.43,0.97,0.83,1.11,"45,000","15,734",Post Prime
GEO ENTERTAINMENT,23:00 - 23:30,Saturday,0.79,1.34,0.82,0.69,0.91,"45,000","16,791",Post Prime
GEO ENTERTAINMENT,23:30 - 24:00,Sunday,0.75,0.91,0.77,0.73,0.76,"45,000","24,725",Post Prime
GEO ENTERTAINMENT,23:30 - 24:00,Monday,0.64,0.66,0.63,0.62,0.66,"45,000","34,091",Post Prime
GEO ENTERTAINMENT,23:30 - 24:00,Tuesday,0.57,0.73,0.56,0.52,0.63,"45,000","30,822",Post Prime
GEO ENTERTAINMENT,23:30 - 24:00,Wednesday,0.49,0.69,0.52,0.47,0.52,"45,000","32,609",Post Prime
GEO ENTERTAINMENT,23:30 - 24:00,Thursday,0.45,0.6,0.46,0.4,0.5,"45,000","37,500",Post Prime
GEO ENTERTAINMENT,23:30 - 24:00,Friday,0.53,0.82,0.52,0.48,0.59,"45,000","27,439",Post Prime
GEO ENTERTAINMENT,23:30 - 24:00,Saturday,0.42,0.76,0.41,0.37,0.46,"45,000","29,605",Post Prime
ARY DIGITAL,00:00 - 00:30,Sunday,0.57,0.62,0.56,0.48,0.66,"26,150","21,089",Post Prime
ARY DIGITAL,00:00 - 00:30,Monday,0.56,0.63,0.55,0.49,0.62,"26,150","20,754",Post Prime
ARY DIGITAL,00:00 - 00:30,Tuesday,0.89,1.13,0.87,0.75,1.04,"26,150","11,571",Post Prime
ARY DIGITAL,00:00 - 00:30,Wednesday,0.81,1.16,0.8,0.66,0.98,"26,150","11,272",Post Prime
ARY DIGITAL,00:00 - 00:30,Thursday,0.87,1.23,0.93,0.75,0.99,"26,150","10,630",Post Prime
ARY DIGITAL,00:00 - 00:30,Friday,0.9,1,0.91,0.78,1.02,"26,150","13,075",Post Prime
ARY DIGITAL,00:00 - 00:30,Saturday,0.57,0.99,0.58,0.47,0.68,"26,150","13,207",Post Prime
ARY DIGITAL,00:30 - 01:00,Sunday,0.39,0.45,0.38,0.32,0.46,"26,150","29,056",Post Prime
ARY DIGITAL,00:30 - 01:00,Monday,0.43,0.55,0.42,0.4,0.46,"26,150","23,773",Post Prime
ARY DIGITAL,00:30 - 01:00,Tuesday,0.7,0.81,0.69,0.59,0.81,"26,150","16,142",Post Prime
ARY DIGITAL,00:30 - 01:00,Wednesday,0.61,0.86,0.59,0.54,0.68,"26,150","15,203",Post Prime
ARY DIGITAL,00:30 - 01:00,Thursday,0.6,0.66,0.64,0.59,0.61,"26,150","19,811",Post Prime
ARY DIGITAL,00:30 - 01:00,Friday,0.45,0.47,0.45,0.39,0.51,"26,150","27,819",Post Prime
ARY DIGITAL,00:30 - 01:00,Saturday,0.54,0.79,0.52,0.45,0.63,"26,150","16,551",Post Prime
ARY DIGITAL,01:00 - 01:30,Sunday,0.43,0.59,0.42,0.37,0.5,"13,650","11,568",Late Night
ARY DIGITAL,01:00 - 01:30,Monday,0.67,0.79,0.68,0.61,0.74,"13,650","8,639",Late Night
ARY DIGITAL,01:00 - 01:30,Tuesday,0.62,0.78,0.62,0.52,0.72,"13,650","8,750",Late Night
ARY DIGITAL,01:00 - 01:30,Wednesday,0.67,1.18,0.65,0.57,0.78,"13,650","5,784",Late Night
ARY DIGITAL,01:00 - 01:30,Thursday,0.69,0.72,0.73,0.7,0.69,"13,650","9,479",Late Night
ARY DIGITAL,01:00 - 01:30,Friday,0.27,0.29,0.27,0.22,0.33,"13,650","23,534",Late Night
ARY DIGITAL,01:00 - 01:30,Saturday,0.45,0.82,0.46,0.38,0.52,"13,650","8,323",Late Night
ARY DIGITAL,01:30 - 02:00,Sunday,0.47,0.49,0.45,0.42,0.54,"13,650","13,929",Late Night
ARY DIGITAL,01:30 - 02:00,Monday,0.37,0.49,0.38,0.35,0.4,"13,650","13,929",Late Night
ARY DIGITAL,01:30 - 02:00,Tuesday,0.5,0.59,0.48,0.42,0.57,"13,650","11,568",Late Night
ARY DIGITAL,01:30 - 02:00,Wednesday,0.5,0.79,0.48,0.43,0.56,"13,650","8,639",Late Night
